,model,feature_names,n_feat,rmse,r2,pearson,spearman,pr,sr,k,drug_name,data_type
0,gbt,ACYP2_prot|CCNL1_prot|CYTH1_prot|DERL1_prot|DYNLT1_prot|FAM160B1_prot|FUK_prot|GGCT_prot|HK2_prot|IKZF1_prot|IRF8_prot|JARID2_prot|KIAA2013_prot|LRRC20_prot|MAN2A1_prot|MDH1_prot|MED16_prot|METTL13_prot|MPC1_prot|MSH3_prot|NCF4_prot|PDS5B_prot|PNPLA6_prot|POLR2K_prot|PSTPIP1_prot|RAD9A_prot|RAP2B_prot|RASAL3_prot|RNMT_prot|S100A10_prot|SEC62_prot|SELPLG_prot|SGTA_prot|TREX1_prot|TRMU_prot|URM1_prot|VDAC3_prot|WDCP_prot,38,48.745668152435194,0.08017009908767903,0.3256577815867508,0.2785714285714285,0.23622212486766567,0.3147094732307908,0,Doramapimod (BIRB 796),proteomics
0,gbt,ABRACL_prot|ACACA_prot|ANXA6_prot|APAF1_prot|ARL8A_prot|ARR3_prot|ATOX1_prot|ATP6V0A1_prot|BAK1_prot|BCL2_prot|C3orf38_prot|CACYBP_prot|CDIPT_prot|CDK5RAP1_prot|CHURC1-FNTB_prot|COQ8A_prot|CRIP2_prot|CTSB_prot|DMAC1_prot|DST_prot|DTD1_prot|ECSIT_prot|ELOVL1_prot|EMB_prot|EP300_prot|FBXW9_prot|FKBP8_prot|GBF1_prot|GCC2_prot|GSDMD_prot|HERC1_prot|HNRNPA2B1_prot|IDI1_prot|IGHG4_prot|IGHV3-30_prot|IKZF1_prot|IRS2_prot|ISOC1_prot|JAK3_prot|LRCH3_prot|LRRC20_prot|MAN2B2_prot|MAP4_prot|MARCKSL1_prot|MRPL13_prot|NDUFB6_prot|NDUFS7_prot|NME1-NME2_prot|NRF1_prot|OTUB1_prot|PARK7_prot|PCM1_prot|PDE4DIP_prot|PHF21A_prot|PHPT1_prot|PITHD1_prot|PRMT3_prot|RAB34_prot|RABGAP1_prot|RBM12B_prot|RCSD1_prot|RMND1_prot|RPL18_prot|RPL27A_prot|RTN1_prot|SCYL2_prot|SDHB_prot|SEC24B_prot|SKAP2_prot|SLC25A5_prot|SNRPA_prot|STMN2_prot|STX11_prot|STXBP2_prot|SURF4_prot|TAF7_prot|TBC1D20_prot|TIMM13_prot|TIMM50_prot|TMEM160_prot|TNPO1_prot|UBAP1_prot|UBLCP1_prot|UQCC2_prot|USP25_prot|VAPA_prot|VCPIP1_prot|WASHC3_prot|WBP4_prot|YY2_prot|ZCCHC11_prot|ZNF2_prot|ZWINT_prot,93,70.03125026616003,-0.06591606718294107,0.3182635795617927,0.3607142857142856,0.24765258471819931,0.18655437415416354,1,Doramapimod (BIRB 796),proteomics
0,gbt,AACS_prot|ABHD11_prot|ABL1_prot|ACACA_prot|ACYP1_prot|ADARB1_prot|AFTPH_prot|AGGF1_prot|AGO4_prot|AIF1_prot|ALAD_prot|ALDH7A1_prot|ALKBH3_prot|AMBRA1_prot|ANKRD50_prot|ANTXR2_prot|APOH_prot|APP_prot|ATP13A3_prot|ATP23_prot|BECN1_prot|BET1_prot|BRAT1_prot|C3_prot|C9orf72_prot|CBX1_prot|CCDC124_prot|CCM2_prot|CD14_prot|CD68_prot|CD9_prot|CDCA8_prot|CDK5RAP1_prot|CEACAM8_prot|CEP152_prot|CFAP20_prot|CHEK1_prot|CHEK2_prot|CHP1_prot|CHST12_prot|COG7_prot|COMMD1_prot|COPB2_prot|COPG1_prot|COPS6_prot|CPT2_prot|CROCC_prot|CRTC1_prot|CTSB_prot|CTSF_prot|CTU1_prot|CUL4B_prot|CYB5A_prot|CYFIP2_prot|DAAM1_prot|DACH1_prot|DCLRE1C_prot|DCTN5_prot|DDX39A_prot|DHX57_prot|DSCC1_prot|DSN1_prot|DUSP3_prot|DYNC1LI1_prot|DYNLRB1_prot|EHHADH_prot|ENDOD1_prot|EOGT_prot|EPRS_prot|FAM126A_prot|FKBP4_prot|FUK_prot|GADD45GIP1_prot|GCC2_prot|GC_prot|GEMIN6_prot|GFER_prot|GOT1_prot|GPA33_prot|GPBP1_prot|GPR107_prot|GSDMD_prot|GTF3C4_prot|GXYLT1_prot|HERC2_prot|HGH1_prot|HIF1AN_prot|HIP1R_prot|HMBS_prot|HMGXB4_prot|HMX3_prot|HPS1_prot|IGHA1_prot|IKBKB_prot|IKZF1_prot|JUNB_prot|KANSL1_prot|KRI1_prot|KRT10_prot|LCP2_prot|LMO2_prot|LPCAT2_prot|LRRC20_prot|LTBP1_prot|LYRM7_prot|MAP2K6_prot|MAP3K1_prot|MAU2_prot|MBD2_prot|MCU_prot|MED13_prot|MLLT6_prot|MOV10_prot|MPIG6B_prot|MPO_prot|MPP7_prot|MRPL23_prot|MSRB2_prot|MTPN_prot|MVK_prot|MX2_prot|MYDGF_prot|NAA10_prot|NCK2_prot|NDRG3_prot|NECAP1_prot|NFATC2_prot|NFATC3_prot|NFKBIA_prot|NFKBIB_prot|NR3C1_prot|NSMCE1_prot|NT5DC3_prot|OAT_prot|OGFR_prot|OSBPL11_prot|PCLAF_prot|PDCL_prot|PDSS2_prot|PEF1_prot|PGRMC2_prot|PLBD1_prot|PLEKHM2_prot|PLXNC1_prot|POM121C_prot|PPAN_prot|PPM1H_prot|PPP1CC_prot|PPP2R5C_prot|PPP3CB_prot|PRAM1_prot|PRKCSH_prot|PROSER2_prot|PRUNE1_prot|PSMD11_prot|PTPN6_prot|PTPRA_prot|PURA_prot|QSOX2_prot|RAB11A_prot|RARA_prot|RARS_prot|RASSF1_prot|RASSF4_prot|RBBP9_prot|RBM4B_prot|RFFL_prot|RNF123_prot|RPAP1_prot|RPF2_prot|RPL26L1_prot|RPL35_prot|RPL37A_prot|RPS15_prot|RRP36_prot|RUFY1_prot|SCFD2_prot|SCRN3_prot|SDHC_prot|SEC24D_prot|SENP6_prot|SGTA_prot|SLC27A3_prot|SLC30A9_prot|SNRNP48_prot|SPIDR_prot|SSH1_prot|STK10_prot|SVIL_prot|SZRD1_prot|TAF9_prot|TAGLN2_prot|TAOK1_prot|TEC_prot|TFIP11_prot|TIMP1_prot|TM7SF3_prot|TMCO1_prot|TMEM126A_prot|TNK2_prot|TOMM7_prot|TRIM13_prot|TRIM65_prot|TRIO_prot|TWSG1_prot|TYW3_prot|UBE2T_prot|UBR3_prot|UGDH_prot|UGP2_prot|USP25_prot|VAT1_prot|VTI1A_prot|WASHC3_prot|WDR4_prot|WDR6_prot|WDR81_prot|WDR91_prot|WDTC1_prot|ZCCHC10_prot|ZDHHC6_prot|ZNF2_prot|ZNF512B_prot|ZNHIT2_prot,224,46.0857102713085,0.08360425029598728,0.36481964376030984,0.45494505494505494,0.19965880808022324,0.10215352669182914,2,Doramapimod (BIRB 796),proteomics
0,gbt,ABHD14B_prot|ABRAXAS2_prot|ACBD5_prot|ATOX1_prot|ATP13A3_prot|ATP6V1H_prot|B3GAT3_prot|BCKDK_prot|BRAF_prot|C1orf52_prot|C4orf3_prot|C8orf82_prot|CALM1_prot|CASP8_prot|CCDC25_prot|CEP250_prot|CR1_prot|DMAC2_prot|DUSP3_prot|ECSIT_prot|ERG_prot|ESS2_prot|ETFA_prot|FAM206A_prot|FDX1_prot|FKBP15_prot|FKBP7_prot|FRY_prot|GLMP_prot|GLUL_prot|GPALPP1_prot|GPR107_prot|GRB10_prot|HARS_prot|HIP1R_prot|HS2ST1_prot|IGHV3-7_prot|IKZF1_prot|LILRB2_prot|LRRC20_prot|LTBP1_prot|MAZ_prot|MRPS14_prot|MTM1_prot|NFRKB_prot|NISCH_prot|NME1-NME2_prot|NRDE2_prot|NSUN5_prot|NUDT2_prot|P3H1_prot|PDE3B_prot|PDE4DIP_prot|PGAM5_prot|PHPT1_prot|POFUT2_prot|POLD1_prot|PPP2R5D_prot|QSOX2_prot|RAP2B_prot|RNF126_prot|RNF25_prot|RNMT_prot|RUVBL2_prot|SEC24B_prot|SLC27A3_prot|SOCS2_prot|STAU2_prot|STK25_prot|STX4_prot|SYAP1_prot|THYN1_prot|TIPRL_prot|TSEN54_prot|UNK_prot|USP3_prot|VDAC2_prot,77,51.86461351506937,0.23266769452124902,0.49892492963853285,0.5296703296703297,0.06934810760500154,0.05141659813787076,3,Doramapimod (BIRB 796),proteomics
0,gbt,ACAT2_prot|ALDH18A1_prot|APOL3_prot|ARL2BP_prot|ARRB1_prot|ATP23_prot|B4GALT7_prot|CC2D1B_prot|CCM2_prot|CCT2_prot|CENPI_prot|CEPT1_prot|COQ8A_prot|CPNE1_prot|DEGS1_prot|DEK_prot|DOK2_prot|EP300_prot|FRMD8_prot|GAPT_prot|GLUL_prot|GPD2_prot|GSTP1_prot|HBD_prot|HECTD1_prot|HEXA_prot|HPDL_prot|HPGD_prot|HPS4_prot|IDH1_prot|IKZF1_prot|ITGB1_prot|JADE1_prot|KLF3_prot|LILRB4_prot|LMF2_prot|LRRC20_prot|MCCC1_prot|MPRIP_prot|MRPL23_prot|MYEF2_prot|NCK2_prot|NFKBIB_prot|NGLY1_prot|NOP53_prot|OLA1_prot|OSBPL5_prot|PAPD5_prot|PBK_prot|PLD3_prot|PML_prot|POLK_prot|POLL_prot|PSMD2_prot|PUS7L_prot|RAB15_prot|RARA_prot|RPS6KB1_prot|RUNX1_prot|S100A11_prot|SEC24B_prot|SIGLEC10_prot|SLC30A9_prot|SLC39A10_prot|STRN4_prot|TAF5_prot|TAOK1_prot|TECR_prot|TGS1_prot|TTLL12_prot|TXNDC9_prot|VIPAS39_prot|VPS33B_prot|WDCP_prot|ZBTB16_prot|ZCCHC6_prot|ZFP36L2_prot|ZNF845_prot,78,62.670337263037766,-0.7282510137743052,0.09451965963664033,0.16043956043956045,0.7479015979926025,0.5837527526413409,4,Doramapimod (BIRB 796),proteomics
0,gbt,ATL2_prot|PACSIN2_prot|SUPT20H_prot|THYN1_prot,4,55.11337352110268,0.007287986771329247,0.10150011193100264,0.12068532471125842,0.7188949150450668,0.6683350282212258,5,Doramapimod (BIRB 796),proteomics
0,gbt,ATOX1_prot|ATP5S_prot|CALCOCO2_prot|CBWD2_prot|CC2D1B_prot|CD164_prot|DSCC1_prot|EP300_prot|GCDH_prot|IKZF1_prot|ITGA4_prot|JARID2_prot|JUNB_prot|KLC2_prot|LDAH_prot|LILRB2_prot|LRRC20_prot|LYRM7_prot|MBD2_prot|METTL21A_prot|MYL1_prot|MYL9_prot|NAXE_prot|NSUN5_prot|OTUB1_prot|PCLAF_prot|POGK_prot|PTMS_prot|SNX12_prot|SPTLC2_prot|TAOK1_prot|TARS_prot|TBPL1_prot|TIPRL_prot|TXNDC9_prot|UBE2H_prot,36,56.95217922398308,0.004278529976822321,0.14125478875167152,0.039285714285714285,0.615564552319051,0.8894459296739485,6,Doramapimod (BIRB 796),proteomics
0,gbt,AKAP13_prot|ANP32E_prot|APOBR_prot|ARHGEF2_prot|CD177_prot|CTPS1_prot|CTSB_prot|DNAJC13_prot|DPYD_prot|DUSP22_prot|EP300_prot|EXOC6_prot|GPR107_prot|MED25_prot|MMS22L_prot|MTRF1L_prot|NF2_prot|NME1-NME2_prot|NUDT19_prot|RINT1_prot|SPCS2_prot|TIPRL_prot|UQCRH_prot,23,66.341011667209,-0.03954247675913969,0.08150598420125386,0.04615384615384615,0.7817842982763672,0.8755025376321142,7,Doramapimod (BIRB 796),proteomics
0,gbt,AIF1L_prot|ALDH7A1_prot|ANKRD50_prot|ARR3_prot|ATP5F1B_prot|BRD3_prot|C4orf3_prot|CAPZA2_prot|CCAR2_prot|CCM2_prot|CNOT3_prot|DDX51_prot|DUSP3_prot|EEA1_prot|EIF4EBP2_prot|EPB41_prot|FAM172A_prot|FBXW9_prot|FLAD1_prot|FUK_prot|GCC2_prot|HDAC5_prot|HK1_prot|IGKC_prot|IKZF1_prot|KATNA1_prot|LAMTOR2_prot|LCMT1_prot|LCOR_prot|LPXN_prot|LRRC20_prot|LSM6_prot|MANF_prot|MED13_prot|MLKL_prot|MORF4L2_prot|MVD_prot|NFRKB_prot|NUCKS1_prot|OXSM_prot|PLEKHM2_prot|PYCR1_prot|SENP6_prot|SLC27A3_prot|SPTLC2_prot|TERF2_prot|TPK1_prot|TWF1_prot,48,59.45684999883218,-0.026753090889011677,0.44814038737800477,0.49890109890109896,0.1080443277447088,0.06936352739715487,8,Doramapimod (BIRB 796),proteomics
0,gbt,DNAJC25-GNG10_prot|GEMIN5_prot|IKZF1_prot|POLD1_prot,4,56.03812907802835,-0.019421438867366803,0.38474652456492026,0.4600112523238512,0.17434935431766635,0.09791438080128137,9,Doramapimod (BIRB 796),proteomics
